6	27505000	27506000	6	27687000	27688000
6	27520000	27521000	6	27687000	27688000
6	27533000	27534000	6	27686000	27687000
6	27547000	27548000	6	27687000	27688000
6	27506000	27507000	6	27695000	27696000
6	27519000	27520000	6	27695000	27696000
6	27506000	27507000	6	27673000	27674000
6	27520000	27521000	6	27672000	27673000
6	27532000	27533000	6	27673000	27674000
6	27547000	27548000	6	27673000	27674000
6	27473000	27474000	6	27672000	27673000
6	27474000	27475000	6	27686000	27687000
6	27503000	27504000	6	27753000	27754000
6	27519000	27520000	6	27753000	27754000
6	27549000	27550000	6	27753000	27754000
6	27687000	27688000	6	27793000	27794000
6	27673000	27674000	6	27753000	27754000
6	27674000	27675000	6	27794000	27795000
6	27688000	27689000	6	27754000	27755000
6	27504000	27505000	6	27794000	27795000
6	27474000	27475000	6	27903000	27904000
6	27595000	27596000	6	27686000	27687000
6	27519000	27520000	6	27895000	27896000
6	27505000	27506000	6	27894000	27895000
6	27604000	27605000	6	27686000	27687000
6	27605000	27606000	6	27694000	27695000
6	27474000	27475000	6	27893000	27894000
6	27520000	27521000	6	27902000	27903000
6	27505000	27506000	6	27902000	27903000
6	27190000	27191000	6	27794000	27795000
6	27190000	27191000	6	27753000	27754000
6	27162000	27163000	6	27794000	27795000
6	27548000	27549000	6	27903000	27904000
6	27773000	27774000	6	27895000	27896000
6	27795000	27796000	6	27895000	27896000
6	27812000	27813000	6	27893000	27894000
6	27754000	27755000	6	27896000	27897000
6	26029000	26030000	6	27133000	27134000
6	26029000	26030000	6	27148000	27149000
6	26056000	26057000	6	27148000	27149000
6	26103000	26104000	6	27132000	27133000
6	26103000	26104000	6	27148000	27149000
6	26123000	26124000	6	27133000	27134000
6	26159000	26160000	6	27133000	27134000
6	26159000	26160000	6	27148000	27149000
6	26173000	26174000	6	27133000	27134000
6	26173000	26174000	6	27148000	27149000
6	26190000	26191000	6	27147000	27148000
6	26189000	26190000	6	27133000	27134000
6	26201000	26202000	6	27134000	27135000
6	26201000	26202000	6	27148000	27149000
6	28080000	28081000	6	28355000	28356000
6	28103000	28104000	6	28355000	28356000
6	28135000	28136000	6	28356000	28357000
6	28125000	28126000	6	28356000	28357000
6	28124000	28125000	6	28384000	28385000
6	28080000	28081000	6	28383000	28384000
6	28102000	28103000	6	28383000	28384000
6	28135000	28136000	6	28337000	28338000
6	28081000	28082000	6	28336000	28337000
6	28081000	28082000	6	28267000	28268000
6	28124000	28125000	6	28253000	28254000
6	28135000	28136000	6	28253000	28254000
6	28142000	28143000	6	28253000	28254000
6	28142000	28143000	6	28225000	28226000
6	28081000	28082000	6	28225000	28226000
6	28081000	28082000	6	28213000	28214000
6	28125000	28126000	6	28225000	28226000
6	28136000	28137000	6	28267000	28268000
6	28142000	28143000	6	28267000	28268000
6	28226000	28227000	6	28384000	28385000
6	28225000	28226000	6	28355000	28356000
6	28213000	28214000	6	28355000	28356000
6	28252000	28253000	6	28355000	28356000
6	28252000	28253000	6	28383000	28384000
6	28267000	28268000	6	28383000	28384000
6	28268000	28269000	6	28335000	28336000
6	28213000	28214000	6	28335000	28336000
6	28224000	28225000	6	28335000	28336000
6	28252000	28253000	6	28267000	28268000
6	28252000	28253000	6	28281000	28282000
6	28135000	28136000	6	28384000	28385000
6	28142000	28143000	6	28383000	28384000
6	27895000	27896000	6	28355000	28356000
6	27904000	27905000	6	28355000	28356000
6	27133000	27134000	6	27809000	27810000
6	27133000	27134000	6	27794000	27795000
6	27505000	27506000	6	27548000	27549000
6	27505000	27506000	6	27532000	27533000
